Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cyprus,MtCO2e,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.32,-0.32,-0.32,-0.32,-0.32,-0.25,-0.25,-0.25
Bhutan,MtCO2e,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-6.61,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32
Dominican Republic,MtCO2e,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-7.27,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.18,-1.18,-1.18,-1.18,-1.18,-1.56,-1.56,-1.56
Bosnia and Herzegovina,MtCO2e,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26,0.34,0.34,0.35,0.35,0.35,0.35,0.35,0.35,0.34,0.34,-3.72,-3.72,-3.72,-3.72,-3.72,-1.74,-1.74,-1.74
Azerbaijan,MtCO2e,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.58,-1.81,-1.81,-1.81,-1.81,-1.81,-1.81,-1.81,-1.81,-1.81,-1.81,-2.85,-2.85,-2.85,-2.85,-2.85,-1.92,-1.92,-1.92
Fiji,MtCO2e,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.54,-2.55,-2.55,-2.55,-2.55,-2.54,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,-2.55,-2.54,-2.54,-2.54
Latvia,MtCO2e,-12.93,-12.93,-12.96,-12.96,-12.96,-12.89,-12.88,-12.87,-12.85,-12.79,-12.70,-13.90,-13.89,-13.88,-13.86,-13.86,-13.85,-13.84,-13.82,-13.82,-13.80,-2.65,-2.65,-2.65,-2.68,-2.68,-2.78,-2.78,-2.78
Ireland,MtCO2e,-2.46,-2.46,-2.46,-2.46,-2.46,-2.46,-2.47,-2.47,-2.47,-2.47,-2.47,-2.12,-2.12,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.13,-2.24,-2.24,-2.25,-2.25,-2.25,-2.79,-2.79,-2.79
Kazakhstan,MtCO2e,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-1.51,-9.86,-9.86,-9.86,-9.86,-9.86,-2.98,-2.98,-2.98
Cuba,MtCO2e,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.83,-10.25,-10.25,-10.25,-10.25,-10.25,-10.25,-10.25,-10.25,-10.25,-10.25,-12.71,-12.71,-12.71,-12.71,-12.71,-3.05,-3.05,-3.05
Kyrgyzstan,MtCO2e,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.74,-0.74,-0.74,-0.74,-0.74,-3.27,-3.27,-3.27
Croatia,MtCO2e,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-1.50,-1.50,-1.50,-1.50,-1.50,-4.34,-4.34,-4.34
Czech Republic,MtCO2e,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-9.44,-6.94,-6.94,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-6.95,-3.64,-3.64,-3.64,-3.64,-3.64,-5.82,-5.82,-5.82
Austria,MtCO2e,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-13.47,-6.16,-6.16,-6.16,-6.17,-6.17,-6.17,-6.17,-6.17,-6.16,-6.16,-7.07,-7.07,-7.07,-7.07,-7.07,-7.12,-7.12,-7.12
Costa Rica,MtCO2e,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,2.46,-0.45,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-7.27,-7.27,-7.27,-7.29,-7.29,-7.29,-7.30,-7.30
Kenya,MtCO2e,-4.36,-4.36,-4.36,-4.36,-4.36,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,8.29,8.29,8.29,8.29,8.29,-7.62,-7.62,-7.62
Italy,MtCO2e,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.52,-34.71,-34.71,-34.71,-34.71,-34.71,-34.71,-34.71,-34.71,-34.71,-34.71,-34.67,-34.67,-34.67,-34.67,-34.67,-12.82,-12.82,-12.82
Belarus,MtCO2e,-32.96,-32.96,-33.00,-33.00,-33.00,-32.89,-32.86,-32.81,-32.74,-32.56,-32.53,-24.60,-24.64,-24.68,-24.77,-24.80,-24.84,-24.87,-24.99,-25.05,-25.05,-16.41,-16.41,-16.40,-16.42,-16.42,-21.35,-21.45,-21.51
Ghana,MtCO2e,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.89,45.86,45.86,45.86,45.86,45.86,45.86,45.86,45.85,45.85,45.85,29.41,29.41,29.40,29.40,29.40,-24.93,-24.93,-24.93
Germany,MtCO2e,-50.93,-50.93,-50.93,-50.93,-50.94,-50.94,-50.96,-50.97,-51.02,-51.02,-51.11,-18.11,-18.17,-18.25,-18.33,-18.32,-18.33,-18.33,-18.33,-18.34,-18.34,-29.21,-29.21,-29.21,-29.24,-29.24,-29.47,-29.48,-29.48
Japan,MtCO2e,-75.68,-75.68,-75.68,-75.68,-75.72,-75.69,-75.72,-75.74,-75.76,-75.75,-75.77,-97.46,-97.47,-97.48,-97.49,-97.57,-97.63,-97.79,-97.88,-98.01,-98.12,-49.50,-49.56,-49.64,-49.71,-49.75,-32.06,-32.07,-32.07
Bulgaria,MtCO2e,-21.76,-21.76,-21.76,-21.76,-21.76,-21.75,-21.76,-21.76,-21.76,-21.76,-21.76,-23.54,-23.55,-23.55,-23.55,-23.55,-23.55,-23.55,-23.56,-23.56,-23.56,-12.11,-12.11,-12.11,-12.11,-12.12,-33.80,-33.80,-33.81
India,MtCO2e,-221.17,-221.17,-221.17,-221.17,-221.16,-221.12,-221.12,-221.10,-221.10,-221.09,-221.10,4.99,4.98,4.98,4.97,4.97,4.97,4.97,4.97,4.98,4.98,-64.83,-64.83,-64.83,-64.84,-64.84,-34.27,-34.27,-34.27
South Korea,MtCO2e,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-42.44,-60.12,-60.12,-60.12,-60.12,-60.12,-60.12,-60.12,-60.12,-60.12,-60.12,-50.46,-50.46,-50.46,-50.46,-50.46,-45.80,-45.80,-45.80
Chile,MtCO2e,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-17.36,-36.09,-36.09,-36.09,-36.09,-36.09,-36.09,-36.09,-36.09,-36.09,-36.09,-81.35,-81.35,-81.35,-81.35,-81.35,-57.87,-57.87,-57.86
France,MtCO2e,-24.85,-24.85,-24.85,-24.85,-24.85,-24.85,-24.86,-24.88,-24.89,-24.91,-24.93,-66.30,-66.35,-66.39,-66.47,-66.48,-66.48,-66.48,-66.48,-66.49,-66.49,-61.10,-61.10,-61.10,-61.11,-61.11,-61.98,-61.98,-61.98
China,MtCO2e,-349.41,-349.41,-349.41,-349.41,-349.41,-349.38,-349.38,-349.38,-349.37,-349.36,-349.35,-332.25,-332.25,-332.25,-332.24,-332.24,-332.24,-332.23,-332.23,-332.23,-332.23,-710.17,-710.17,-710.17,-710.17,-710.17,-650.10,-650.10,-650.10
Kiribati,MtCO2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
Myanmar,MtCO2e,141.98,141.98,141.98,141.98,141.98,142.00,140.77,140.41,141.09,141.11,141.11,123.33,122.78,123.85,125.86,123.16,124.99,124.56,122.95,124.47,125.87,106.22,106.59,107.96,107.59,109.24,103.89,102.08,104.41
Peru,MtCO2e,59.74,59.74,59.74,59.74,59.74,59.75,59.75,59.75,59.75,59.76,59.76,64.82,64.82,64.82,64.89,64.89,64.88,64.88,64.88,64.88,64.88,88.87,88.87,88.87,88.87,88.87,89.79,89.79,89.79
