Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Jordan,MtCO2e,1.04,1.02,1.40,1.28,1.67,1.35,2.02,2.17,2.05,2.16,2.42,2.26,2.28,2.51,2.70,2.83,2.65,2.45,2.03,2.14,1.82,1.98,1.89,1.53,1.58,1.87,1.92,2.42,2.02
Finland,MtCO2e,6.53,6.78,6.67,5.60,5.96,6.06,5.96,5.61,5.74,4.90,3.52,3.73,3.66,3.57,3.47,3.33,3.30,3.17,2.49,2.59,3.07,2.47,2.62,2.33,2.27,2.06,2.16,2.07,1.96
Dominican Republic,MtCO2e,0.94,0.94,1.25,1.47,1.47,1.60,1.78,1.96,1.10,1.10,1.31,1.14,1.10,0.94,1.06,1.16,1.33,1.40,1.45,1.45,1.36,1.25,1.26,1.30,1.37,1.50,1.56,1.54,1.56
Kenya,MtCO2e,0.60,0.56,0.54,0.50,0.53,0.74,0.77,0.81,0.94,1.19,1.13,0.92,0.83,0.59,0.72,0.91,0.83,0.82,0.76,1.03,1.00,0.87,0.98,0.94,1.03,1.27,1.23,1.49,1.23
Ghana,MtCO2e,0.43,0.29,0.33,0.33,0.38,0.43,0.49,0.51,0.57,0.59,0.27,0.42,0.32,0.50,0.53,0.47,0.44,0.64,0.41,0.84,0.61,0.74,0.83,0.73,0.64,0.73,0.74,0.93,1.03
Guatemala,MtCO2e,0.47,0.48,0.53,0.54,0.57,0.64,0.67,0.71,0.76,0.86,0.88,0.59,0.60,0.67,0.69,0.56,0.58,0.63,0.61,0.57,0.61,0.66,0.76,0.76,0.82,0.90,0.97,0.94,0.98
Kuwait,MtCO2e,0.16,0.06,0.26,0.26,0.28,0.31,0.31,0.32,0.32,0.33,0.33,0.34,0.36,0.37,0.37,0.43,0.43,0.47,0.52,0.51,0.49,0.55,0.57,0.53,0.64,0.65,0.80,0.89,0.93
Latvia,MtCO2e,2.54,2.91,2.10,2.02,1.63,1.03,1.01,0.88,0.79,0.76,0.66,0.79,0.80,0.83,0.89,0.88,0.93,0.93,0.90,0.90,1.01,0.92,0.86,0.82,0.85,0.81,0.80,0.82,0.84
Lebanon,MtCO2e,0.53,0.89,0.70,2.58,3.05,3.64,2.97,3.80,1.49,1.86,1.65,2.12,1.76,1.02,1.95,1.31,1.30,1.14,1.31,3.14,1.17,0.69,0.70,0.78,0.66,0.71,0.71,0.70,0.68
Israel,MtCO2e,1.42,1.35,1.37,1.40,1.48,1.65,1.76,1.96,2.08,1.91,2.36,2.10,1.96,2.61,2.63,2.22,2.56,2.50,2.20,2.73,2.65,2.77,2.72,false,false,0.69,0.69,0.70,0.67
El Salvador,MtCO2e,0.17,0.18,0.20,0.24,0.25,0.31,0.28,0.42,0.46,0.43,0.44,0.46,0.40,0.52,0.51,0.50,0.60,0.50,0.52,0.55,0.65,0.56,0.62,0.68,0.65,0.66,0.49,0.37,0.64
Honduras,MtCO2e,0.33,0.33,0.39,0.34,0.35,0.36,0.36,0.38,0.38,0.40,0.29,0.38,0.55,0.69,0.40,0.27,0.25,0.27,0.27,0.25,0.25,0.26,0.27,0.27,0.42,0.27,0.32,0.55,0.63
Ethiopia,MtCO2e,0.12,0.13,0.24,0.34,0.38,0.44,0.53,0.58,0.55,0.53,0.56,0.78,0.80,1.11,0.96,0.80,0.84,0.95,0.97,0.93,0.88,0.87,0.98,0.97,1.45,1.01,0.75,0.48,0.50
