Country/Region,unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Thailand,MtCO2e,3.50,3.83,4.17,4.51,4.84,5.07,5.30,5.54,5.77,6.00,6.23,6.77,7.32,7.87,8.42,8.96,9.60,10.23,10.87,11.50,12.13,12.30,12.47,12.64,12.81,12.98,12.89,12.80,12.72
North Korea,MtCO2e,20.50,19.21,17.93,16.64,15.35,14.09,12.83,11.58,10.32,9.06,7.80,7.94,8.08,8.18,8.29,8.40,8.97,9.53,10.09,10.66,11.22,11.43,11.65,11.86,12.07,12.28,12.36,12.43,12.50
Egypt,MtCO2e,3.69,4.43,5.17,5.91,6.65,7.39,8.14,8.88,9.63,10.37,11.12,11.22,11.33,11.43,11.53,11.64,12.02,12.40,12.79,13.17,13.56,13.33,13.09,12.86,12.63,12.39,12.36,12.32,12.28
Equatorial Guinea,MtCO2e,false,0.05,0.09,0.14,0.18,0.23,1.73,3.22,4.72,6.21,7.71,9.60,11.49,13.38,15.27,17.16,16.91,16.65,16.40,16.15,15.89,15.42,14.94,14.46,13.98,13.50,12.99,12.48,11.96
Turkey,MtCO2e,4.15,3.97,3.96,3.89,3.78,3.73,3.72,4.10,4.48,5.48,5.84,5.53,5.09,4.90,4.78,5.44,5.82,7.71,8.18,7.90,7.98,8.74,9.04,8.02,9.78,5.09,8.14,8.20,8.25
Germany,MtCO2e,35.99,35.19,32.98,34.22,31.25,30.67,29.55,28.98,26.39,27.97,26.16,23.11,21.14,19.00,15.51,13.23,11.47,10.25,9.88,8.54,8.39,8.22,9.12,8.53,7.74,8.08,7.51,7.51,7.51
Ghana,MtCO2e,0.00,0.04,0.07,0.11,0.15,0.18,0.21,0.24,0.27,0.30,0.32,0.31,0.30,0.30,0.29,0.28,0.29,0.30,0.31,0.33,0.34,1.26,2.17,3.09,4.01,4.92,5.37,5.83,6.28
United Kingdom,MtCO2e,34.29,34.67,34.36,32.30,25.06,26.29,24.68,22.91,20.51,17.82,16.18,14.92,14.34,12.81,12.52,10.84,10.06,9.60,9.16,9.08,8.79,8.49,8.38,7.24,6.90,6.36,5.37,5.35,5.32
South Korea,MtCO2e,6.09,5.43,4.52,3.78,3.28,2.85,2.87,2.97,2.82,3.04,3.20,3.24,3.26,3.35,3.68,3.74,3.87,4.14,4.19,3.95,4.59,4.91,5.28,5.42,4.96,4.91,4.91,4.92,4.93
South Sudan,MtCO2e,0.00,0.00,0.01,0.01,0.01,0.01,1.72,3.43,5.13,6.84,8.55,10.06,11.56,13.07,14.58,16.09,17.34,18.59,19.84,21.09,22.35,18.87,15.40,11.93,8.45,4.98,4.93,4.87,4.82
