Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sao Tome and Principe,119211.0,121949.0,124574.0,127066.0,129426.0,131679.0,133799.0,135831.0,137855.0,139964.0,142264.0,144760.0,147450.0,150405.0,153736.0,157472.0,161676.0,166297.0,171122.0,175877.0,180372.0,184521.0,188394.0,192076.0,195727.0,199439.0,203221.0,207086.0,211032.0
Suriname,405169.0,413009.0,420658.0,428028.0,435099.0,441851.0,448207.0,454165.0,459838.0,465380.0,470944.0,476574.0,482228.0,487938.0,493680.0,499461.0,505292.0,511181.0,517122.0,523113.0,529126.0,535177.0,541247.0,547295.0,553278.0,559136.0,564883.0,570501.0,575987.0
Slovakia,5299187.0,5303294.0,5305016.0,5325305.0,5346331.0,5361999.0,5373361.0,5383291.0,5390516.0,5396020.0,5388720.0,5378867.0,5376912.0,5373374.0,5372280.0,5372807.0,5373054.0,5374622.0,5379233.0,5386406.0,5391428.0,5398384.0,5407579.0,5413393.0,5418649.0,5423801.0,5430798.0,5439232.0,5446771.0
Slovenia,1998161.0,1999429.0,1996498.0,1991746.0,1989443.0,1989872.0,1988628.0,1985956.0,1981629.0,1983045.0,1988925.0,1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0
Sweden,8558835.0,8617375.0,8668067.0,8718561.0,8780745.0,8826939.0,8840998.0,8846062.0,8850974.0,8857874.0,8872109.0,8895960.0,8924958.0,8958229.0,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0
Eswatini,822423.0,845267.0,866995.0,887706.0,907622.0,926836.0,945506.0,963416.0,979922.0,994105.0,1005432.0,1013608.0,1019054.0,1022796.0,1026287.0,1030575.0,1036095.0,1042651.0,1049948.0,1057462.0,1064841.0,1072029.0,1079285.0,1086843.0,1095022.0,1104038.0,1113994.0,1124808.0,1136274.0
Seychelles,69507.0,70439.0,70763.0,72253.0,74205.0,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83723.0,82781.0,82475.0,82858.0,84600.0,85033.0,86956.0,87298.0,89770.0,87441.0,88303.0,89949.0,91359.0,93419.0,94677.0,95843.0,96762.0
Syria,12446168.0,12815400.0,13187669.0,13565074.0,13950486.0,14345491.0,14754148.0,15175308.0,15599588.0,16013992.0,16410847.0,16766555.0,17084628.0,17415214.0,17827827.0,18361178.0,19059257.0,19878257.0,20664037.0,21205873.0,21362541.0,21081814.0,20438861.0,19578466.0,18710711.0,17997411.0,17465567.0,17095669.0,16945062.0
Chad,5963250.0,6157085.0,6356741.0,6563925.0,6781057.0,7010159.0,7250974.0,7503494.0,7770053.0,8053532.0,8355654.0,8678049.0,9019226.0,9373913.0,9734761.0,10096630.0,10457122.0,10818031.0,11183589.0,11560142.0,11952134.0,12360986.0,12784748.0,13220433.0,13663562.0,14110971.0,14561658.0,15016761.0,15477727.0
Togo,3774310.0,3862998.0,3945902.0,4029044.0,4120615.0,4226293.0,4348808.0,4485945.0,4632451.0,4780455.0,4924406.0,5062571.0,5197040.0,5330629.0,5467770.0,5611643.0,5762881.0,5920360.0,6083417.0,6250840.0,6421674.0,6595939.0,6773807.0,6954721.0,7137997.0,7323162.0,7509952.0,7698476.0,7889095.0
Thailand,56558196.0,57232471.0,57811025.0,58337773.0,58875275.0,59467272.0,60130190.0,60846588.0,61585103.0,62298569.0,62952639.0,63539190.0,64069093.0,64549867.0,64995303.0,65416189.0,65812540.0,66182064.0,66530980.0,66866834.0,67195032.0,67518379.0,67835969.0,68144519.0,68438748.0,68714519.0,68971313.0,69209817.0,69428454.0
Tajikistan,5283811.0,5400636.0,5502490.0,5593317.0,5679169.0,5764806.0,5851354.0,5938404.0,6027395.0,6119664.0,6216329.0,6318510.0,6426861.0,6541550.0,6662391.0,6789318.0,6922590.0,7062667.0,7209924.0,7364752.0,7527397.0,7697507.0,7874838.0,8059782.0,8252828.0,8454019.0,8663575.0,8880270.0,9100847.0
Turkmenistan,3683978.0,3789188.0,3899843.0,4010789.0,4115105.0,4207841.0,4287337.0,4355125.0,4413477.0,4466133.0,4516128.0,4564087.0,4610018.0,4655752.0,4703396.0,4754652.0,4810114.0,4870142.0,4935765.0,5007953.0,5087211.0,5174076.0,5267906.0,5366376.0,5466324.0,5565283.0,5662371.0,5757667.0,5850902.0
Timor-Leste,737814.0,759526.0,783204.0,806867.0,827828.0,844333.0,855358.0,861870.0,866523.0,873138.0,884366.0,901214.0,922699.0,947110.0,971889.0,995130.0,1016437.0,1036388.0,1055428.0,1074286.0,1093517.0,1113154.0,1133002.0,1153288.0,1174333.0,1196294.0,1219289.0,1243260.0,1267975.0
Tonga,95069.0,95243.0,95398.0,95556.0,95739.0,95972.0,96267.0,96621.0,97036.0,97475.0,97962.0,98482.0,99023.0,99591.0,100214.0,100908.0,101714.0,102577.0,103384.0,103897.0,103981.0,103558.0,102736.0,101768.0,101023.0,100780.0,101143.0,102002.0,103199.0
Trinidad and Tobago,1221121.0,1229108.0,1236685.0,1243605.0,1249527.0,1254200.0,1257547.0,1259838.0,1261699.0,1263927.0,1267159.0,1271627.0,1277210.0,1283564.0,1290115.0,1296497.0,1302552.0,1308450.0,1314449.0,1320921.0,1328144.0,1336180.0,1344814.0,1353708.0,1362337.0,1370332.0,1377563.0,1384060.0,1389841.0
Tunisia,8242509.0,8427851.0,8613855.0,8795934.0,8967916.0,9125400.0,9267335.0,9395119.0,9509862.0,9613587.0,9708347.0,9793915.0,9871261.0,9945282.0,10022278.0,10106778.0,10201211.0,10304729.0,10414425.0,10525691.0,10635245.0,10741872.0,10846993.0,10952949.0,11063195.0,11179951.0,11303942.0,11433438.0,11565203.0
Turkey,53921758.0,54840595.0,55748946.0,56653808.0,57564209.0,58486453.0,59423278.0,60372571.0,61329665.0,62287391.0,63240196.0,64192243.0,65145357.0,66089402.0,67010930.0,67903461.0,68756809.0,69581854.0,70418612.0,71321406.0,72326992.0,73443254.0,74651046.0,75925454.0,77229262.0,78529413.0,79827868.0,81116451.0,82340090.0
Tuvalu,8910.0,9014.0,9110.0,9194.0,9259.0,9298.0,9317.0,9328.0,9332.0,9344.0,9392.0,9478.0,9593.0,9724.0,9871.0,9997.0,10118.0,10219.0,10315.0,10413.0,10521.0,10626.0,10744.0,10849.0,10973.0,11099.0,11232.0,11365.0,11505.0
Tanzania,25203848.0,26056605.0,26961204.0,27887204.0,28792649.0,29649128.0,30444523.0,31192853.0,31924201.0,32682240.0,33499177.0,34385849.0,35334790.0,36337778.0,37379766.0,38450323.0,39548666.0,40681416.0,41853944.0,43073830.0,44346532.0,45673520.0,47053033.0,48483132.0,49960563.0,51482638.0,53049231.0,54660345.0,56313444.0
Uganda,17354395.0,17953534.0,18561668.0,19175986.0,19793541.0,20413157.0,21032817.0,21655392.0,22290787.0,22952406.0,23650159.0,24388974.0,25167261.0,25980547.0,26821300.0,27684590.0,28571475.0,29486335.0,30431734.0,31411096.0,32428164.0,33476772.0,34558700.0,35694519.0,36911530.0,38225447.0,39649173.0,41166588.0,42729032.0
Ukraine,51891400.0,52000500.0,52150400.0,52179200.0,51921400.0,51512800.0,51057800.0,50594600.0,50144500.0,49674000.0,49176500.0,48662400.0,48202470.0,47812949.0,47451626.0,47105171.0,46787786.0,46509355.0,46258189.0,46053331.0,45870741.0,45706086.0,45593342.0,45489648.0,45272155.0,45154036.0,45004673.0,44831135.0,44622518.0
Uruguay,3109598.0,3131657.0,3154459.0,3177734.0,3201149.0,3224275.0,3247383.0,3270158.0,3291053.0,3308005.0,3319734.0,3325471.0,3326046.0,3323661.0,3321486.0,3321799.0,3325403.0,3331753.0,3340221.0,3349676.0,3359273.0,3368926.0,3378975.0,3389436.0,3400439.0,3412013.0,3424139.0,3436645.0,3449290.0
United States,249623000.0,252981000.0,256514000.0,259919000.0,263126000.0,266278000.0,269394000.0,272657000.0,275854000.0,279040000.0,282162411.0,284968955.0,287625193.0,290107933.0,292805298.0,295516599.0,298379912.0,301231207.0,304093966.0,306771529.0,309327143.0,311583481.0,313877662.0,316059947.0,318386329.0,320738994.0,323071755.0,325122128.0,326838199.0
Uzbekistan,20510000.0,20952000.0,21449000.0,21942000.0,22377000.0,22785000.0,23225000.0,23667000.0,24051000.0,24311650.0,24650400.0,24964450.0,25271850.0,25567650.0,25864350.0,26167000.0,26488250.0,26868000.0,27302800.0,27767400.0,28562400.0,29339400.0,29774500.0,30243200.0,30757700.0,31298900.0,31847900.0,32388600.0,32956100.0
Saint Vincent and the Grenadines,107489.0,107772.0,107941.0,108036.0,108059.0,108043.0,107983.0,107895.0,107807.0,107763.0,107787.0,107893.0,108095.0,108322.0,108520.0,108617.0,108602.0,108516.0,108401.0,108293.0,108260.0,108315.0,108435.0,108624.0,108868.0,109135.0,109467.0,109826.0,110210.0
Venezuela,19632665.0,20096314.0,20557694.0,21016900.0,21474553.0,21931087.0,22385650.0,22837743.0,23288567.0,23739835.0,24192449.0,24646471.0,25100407.0,25551624.0,25996594.0,26432445.0,26850190.0,27247601.0,27635827.0,28031010.0,28439942.0,28887873.0,29360827.0,29781046.0,30042973.0,30081827.0,29851249.0,29402480.0,28887117.0
Vietnam,67988855.0,69436956.0,70883488.0,72300308.0,73651220.0,74910462.0,76068739.0,77133212.0,78115712.0,79035871.0,79910411.0,80742500.0,81534406.0,82301650.0,83062819.0,83832662.0,84617545.0,85419588.0,86243424.0,87092250.0,87967655.0,88871384.0,89801926.0,90752593.0,91713850.0,92677082.0,93640435.0,94600643.0,95545959.0
Vanuatu,146575.0,150718.0,155176.0,159743.0,164128.0,168161.0,171721.0,174917.0,177987.0,181259.0,184964.0,189209.0,193927.0,198960.0,204123.0,209282.0,214379.0,219464.0,224700.0,230244.0,236216.0,242658.0,249505.0,256637.0,263888.0,271128.0,278326.0,285499.0,292675.0
World,5280046096.0,5368139468.0,5452576447.0,5537885552.0,5622085788.0,5706753900.0,5789655609.0,5872286683.0,5954005906.0,6034491620.0,6114332517.0,6193671694.0,6272753009.0,6351882385.0,6431551721.0,6511748273.0,6592734559.0,6674203697.0,6757020825.0,6839574233.0,6921877071.0,7002880914.0,7085790438.0,7169675197.0,7254292848.0,7339076654.0,7424484741.0,7509410228.0,7592475615.0
Samoa,162797.0,164000.0,165490.0,167117.0,168689.0,170050.0,171165.0,172065.0,172839.0,173606.0,174454.0,175394.0,176410.0,177481.0,178597.0,179722.0,180874.0,182045.0,183270.0,184553.0,185944.0,187469.0,189089.0,190712.0,192220.0,193510.0,194540.0,195358.0,196128.0
Yemen,11709987.0,12302127.0,12954157.0,13634082.0,14297617.0,14913313.0,15469274.0,15975676.0,16450306.0,16921157.0,17409071.0,17918369.0,18443684.0,18985001.0,19540096.0,20107416.0,20687648.0,21282514.0,21892149.0,22516464.0,23154854.0,23807586.0,24473176.0,25147112.0,25823488.0,26497881.0,27168210.0,27834811.0,28498683.0
South Africa,36800507.0,37718952.0,38672611.0,39633754.0,40564061.0,41435761.0,42241007.0,42987456.0,43682259.0,44338551.0,44967713.0,45571272.0,46150913.0,46719203.0,47291610.0,47880595.0,48489464.0,49119766.0,49779472.0,50477013.0,51216967.0,52003759.0,52832659.0,53687125.0,54544184.0,55386369.0,56207649.0,57009751.0,57792520.0
Zambia,8036849.0,8246662.0,8451346.0,8656484.0,8869745.0,9096608.0,9339740.0,9597610.0,9866474.0,10140564.0,10415942.0,10692197.0,10971704.0,11256740.0,11550641.0,11856244.0,12173518.0,12502958.0,12848531.0,13215142.0,13605986.0,14023199.0,14465148.0,14926551.0,15399793.0,15879370.0,16363449.0,16853608.0,17351714.0
Zimbabwe,10432409.0,10681008.0,10900511.0,11092775.0,11261752.0,11410721.0,11541215.0,11653254.0,11747079.0,11822722.0,11881482.0,11923906.0,11954293.0,11982219.0,12019911.0,12076697.0,12155496.0,12255920.0,12379553.0,12526964.0,12697728.0,12894323.0,13115149.0,13350378.0,13586710.0,13814642.0,14030338.0,14236599.0,14438812.0
