dt,Region,temp_min,temp_max,temp_mean,temp_median
01-01-1939,4.Mediterranean,-8.955,25.180999999999997,6.269283950617286,5.593999999999999
01-01-1939,5.Temperate,-25.804000000000002,12.399000000000001,-3.119821428571428,-0.873
01-01-1939,6.Continental,-27.71,5.646,-4.779289473684211,1.703
01-01-1939,7.Tundra,-16.774,-6.284,-11.357333333333335,-11.014000000000001
01-01-1940,1.Equitorial,17.162,28.57,25.25396923076923,25.721
01-01-1940,2.Savanna,11.309000000000001,27.156,23.22628813559322,23.596
01-01-1940,3.Mid-Latitude Desert,4.762,27.061,17.557216666666683,18.1515
01-01-1940,4.Mediterranean,-9.476,22.316999999999997,4.901938271604937,2.4090000000000003
01-01-1940,5.Temperate,-23.383000000000003,9.304,-6.747339285714285,-7.254
01-01-1940,6.Continental,-29.52,2.309,-11.706815789473684,-7.917999999999999
01-01-1940,7.Tundra,-19.647000000000002,-8.627,-13.184666666666667,-11.28
01-01-1941,1.Equitorial,17.371,28.732,25.847338461538463,26.534000000000002
01-01-1941,2.Savanna,11.977,27.424,24.087271186440674,24.495
01-01-1941,3.Mid-Latitude Desert,5.446000000000001,27.362,18.05178333333333,18.637
01-01-1941,4.Mediterranean,-8.543,22.215,6.48579012345679,5.15
01-01-1941,5.Temperate,-24.139,9.297,-4.7602142857142855,-3.927
01-01-1941,6.Continental,-28.092,2.657,-8.370868421052633,-6.911
01-01-1941,7.Tundra,-16.64,-11.171,-14.424999999999999,-15.464
01-01-1942,1.Equitorial,17.711,28.485,25.70936923076923,26.401
01-01-1942,2.Savanna,11.556,26.941999999999997,23.80484745762713,24.285999999999998
01-01-1942,3.Mid-Latitude Desert,5.341,27.988000000000003,17.665133333333333,18.6425
01-01-1942,4.Mediterranean,-9.25,23.625999999999998,4.863246913580248,3.363
01-01-1942,5.Temperate,-22.369,8.725,-6.621464285714284,-7.045
01-01-1942,6.Continental,-24.993000000000002,4.414,-10.00405263157895,-7.7989999999999995
01-01-1942,7.Tundra,-14.963,-9.802999999999999,-12.346666666666666,-12.274000000000001
01-01-1943,1.Equitorial,17.35,27.883000000000003,25.082830769230764,25.756999999999998
01-01-1943,2.Savanna,11.679,26.404,23.661423728813556,24.336
01-01-1943,3.Mid-Latitude Desert,3.7030000000000003,27.76,18.12425000000001,19.153
01-01-1943,4.Mediterranean,-10.828,22.484,5.2668024691358015,3.537
01-01-1943,5.Temperate,-22.519000000000002,11.685,-4.660642857142859,-4.1884999999999994
01-01-1943,6.Continental,-22.918000000000003,6.638999999999999,-6.261815789473683,-1.0335
01-01-1943,7.Tundra,-19.09,-7.1979999999999995,-13.438333333333334,-14.027000000000001
01-01-1944,1.Equitorial,17.112000000000002,27.822,25.074938461538462,25.874000000000002
01-01-1944,2.Savanna,10.878,26.881,23.564864406779666,24.096
01-01-1944,3.Mid-Latitude Desert,4.529,28.111,17.740591666666674,18.5355
01-01-1944,4.Mediterranean,-8.961,21.857,5.583938271604937,3.8080000000000003
01-01-1944,5.Temperate,-23.285,10.488,-3.1908035714285714,-1.2565
01-01-1944,6.Continental,-25.014,7.955,-2.3031052631578945,3.2085
01-01-1944,7.Tundra,-13.795,-3.972,-7.952000000000001,-6.0889999999999995
01-01-1945,1.Equitorial,17.109,28.846999999999998,25.598753846153837,26.115
01-01-1945,2.Savanna,11.082,26.688000000000002,23.4926779661017,23.871
01-01-1945,3.Mid-Latitude Desert,4.415,28.541,16.99659166666667,17.5695
01-01-1945,4.Mediterranean,-11.395999999999999,23.115,4.399049382716049,2.403
01-01-1945,5.Temperate,-25.215,7.166,-6.759696428571428,-5.979
01-01-1945,6.Continental,-27.491999999999997,2.734,-8.258289473684211,-4.102
01-01-1945,7.Tundra,-9.967,-8.2,-8.986,-8.791
01-01-1946,1.Equitorial,17.444000000000003,28.098000000000003,25.355846153846148,26.066
01-01-1946,2.Savanna,11.262,26.851,23.41089830508475,23.551
01-01-1946,3.Mid-Latitude Desert,6.239,26.774,17.9021,18.380499999999998
01-01-1946,4.Mediterranean,-8.482000000000001,22.572,5.687666666666669,3.975
01-01-1946,5.Temperate,-22.778000000000002,9.183,-4.430071428571429,-3.3569999999999998
01-01-1946,6.Continental,-26.718000000000004,5.199,-5.216210526315788,-1.158
01-01-1946,7.Tundra,-13.345,-5.402,-9.469666666666667,-9.662
01-01-1947,1.Equitorial,17.488,28.217,25.551046153846166,26.365
01-01-1947,2.Savanna,11.350999999999999,27.268,24.013661016949147,24.425
01-01-1947,3.Mid-Latitude Desert,5.858,27.647,17.802849999999996,18.656
01-01-1947,4.Mediterranean,-10.638,22.248,5.878765432098766,4.381
01-01-1947,5.Temperate,-25.467,9.146,-6.223964285714287,-5.083
01-01-1947,6.Continental,-28.858,4.638,-8.357684210526315,-3.136
01-01-1947,7.Tundra,-24.588,-7.194,-14.208666666666668,-10.844000000000001
01-01-1948,1.Equitorial,17.62,27.81,25.345076923076917,25.859
01-01-1948,2.Savanna,11.2,26.926,23.55361016949153,24.149
01-01-1948,3.Mid-Latitude Desert,5.547999999999999,29.033,18.16234166666667,18.863
01-01-1948,4.Mediterranean,-9.755,22.105,6.440703703703703,4.527
01-01-1948,5.Temperate,-21.278000000000002,11.675,-1.797910714285715,1.1600000000000001
01-01-1948,6.Continental,-22.749000000000002,6.376,-2.5755789473684216,1.7085
01-01-1948,7.Tundra,-12.605,-7.93,-10.853333333333333,-12.025
01-01-1949,1.Equitorial,17.383,29.340999999999998,25.466446153846146,26.1
01-01-1949,2.Savanna,11.494000000000002,26.75,23.432593220338983,23.919
01-01-1949,3.Mid-Latitude Desert,4.977,28.336,18.310233333333336,18.9555
